no,timestamp,teks,teks_processed,sentiment,compound_score
12529,2024-12-23T10:58:33.000Z,Anggota DPR RI dari Fraksi Gerindra Kawendra Lukistian angkat bicara terkait polemik kenaikan Pajak Pertambahan Nilai PPN menjadi persen yang menuai banyak kritik Kawendra menegaskan ide awal kebijakan tersebut berasal dari PDIP yang diusulkan oleh Puan Maharaniri,anggota DPR RI dari fraksi gerindra kawendra lukistian angkat bicara terkait polemik kenaikan pajak pertambahan nilai PPN menjadi persen yang menuai banyak kritik kawendra menegaskan ide awal kebijakan tersebut berasal dari PDIP yang diusulkan oleh puan maharaniri,positive,0.8555
12530,2024-12-23T10:42:42.000Z,Malum maluin saja anggota DPR dari FRAKSI GERINDRA semha mau cuci tangan Kalau merasa blm waktunya untuk mmenerapkan UU Pjak tsb kan mudah saja untuk merevisi UU tsb kenapa mesti ribut mau atau tudak? Saat ini kan DPR dikuasai oleh PEMERINTAH RUU PILKADA dlm hr bisa,malum maluin saja anggota DPR dari FRAKSI GERINDRA semha mau cuci tangan jika merasa belum waktunya untuk mmenerapkan UU pjak tersebut kan mudah saja untuk merevisi UU tersebut kenapa mesti ribut mau atau tudak ? saat ini kan DPR dikuasai oleh PEMERINTAH RUU PILKADA dalam hari bisa,negative,-0.7264
12531,2024-12-23T10:32:59.000Z,WAKIL Ketua Komisi XI DPR RI M Hanif Dhakiri menegaskan bahwa rencana penaikan Pajak Pertambahan Nilai atau PPN persen pada Januari adalah amanat Undang Undang Harmonisasi Peraturan Perpajakan UU HPP,WAKIL ketua komisi XI DPR RI sama hanif dhakiri menegaskan bahwa rencana penaikan pajak pertambahan nilai atau PPN persen pada januari adalah amanat undang undang harmonisasi peraturan perpajakan UU HPP,positive,0.9592
12532,2024-12-23T10:19:40.000Z,Rakyat itu semua sdh teriak lha kalian yg jd wakil rakyat menyetujui RUU nya setelah jadi UU rakyat teriak kalian diam saja kalo masih rakyat yg harus mengajukan keberatan ke MK ya sudah berarti kalian g amanah ke rakyat g bisa kerja maka bubarkan saja DPR nya,rakyat itu semua sudah teriak lah kalian yang jadi wakil rakyat menyetujui RUU nya setelah jadi UU rakyat teriak kalian diam saja jika masih rakyat yang harus mengajukan keberatan ke MAKA ya sudah berarti kalian tidak amanah ke rakyat tidak bisa kerja maka bubarkan saja DPR nya,negative,-0.9821
12533,2024-12-23T10:19:05.000Z,Petisi ini baik Hanya coba kalian tanyakan dulu si Jokowi dan wakil rakyat periode sebelumnya kenapa RUU itu bisa ada dan bisa disahkan Yang mengajukan dan mengesahkan kenapa terkesan cuci tangan,petisi ini baik hanya coba kalian tanyakan dulu sih jokowi dan wakil rakyat periode sebelumnya kenapa RUU itu bisa ada dan bisa disahkan yang mengajukan dan mengesahkan kenapa terkesan cuci tangan,positive,0.0892
12534,2024-12-23T02:20:32.000Z,Petisi Batalkan Kenaikan PPN Persen Tembus Ribu Tanda Tangan,petisi batalkan kenaikan PPN persen tembus ribu tanda tangan,positive,0.7783
12535,2024-12-23T10:18:12.000Z,Kemendikti Ristek maju jelaskan misal soal KIPK atau UKT tahun Ingat sebantar lagi anak SMA akan lulus dan mau masuk kuliah Orang tua pasti khawatir dg kebijakan PPN Tenangkan mereka misal dg kebijakan meningkatkam subsidi ke PTN sehingga UKT akan ditekan turun,kemendikti ristek maju jelaskan misal soal KIPK atau UKT tahun ingat sebantar lagi anak SAMA akan lulus dan mau masuk kuliah orang tua pasti khawatir dengan kebijakan PPN tenangkan mereka misal dengan kebijakan meningkatkam subsidi ke PTN sehingga UKT akan ditekan turun,positive,0.5095
12536,2024-12-23T10:13:43.000Z,Rezim yg baru hanya melaksanakan UU yg diajukan dan disahkan wakil rakyat dan rezim sebelumnya justru rezim m yg baru yang disalahin dikatakan menambah beban rakyat Saat RUU itu diajukan rezim sebelumnya gerombolan mereka pada bisu dan tuli,rezim yang baru hanya melaksanakan UU yang diajukan dan disahkan wakil rakyat dan rezim sebelumnya justru rezim sama yang baru yang disalahin dikatakan menambah beban rakyat saat RUU itu diajukan rezim sebelumnya gerombolan mereka pada bisu dan tuli,negative,-0.9561
12537,2024-12-23T08:31:22.000Z,Ketua Komisi XI DPR RI Mukhamad Misbakhun menyebut PDI Perjuangan bersikap mencla mencle soal kebijakan kenaikan pajak pertambahan nilai PPN menjadi persen yang akan berlaku pada Januari DPR PDIP PPNPersen,ketua komisi XI DPR RI mukhamad misbakhun menyebut PDI perjuangan bersikap mencla mencle soal kebijakan kenaikan pajak pertambahan nilai PPN menjadi persen yang akan berlaku pada januari DPR PDIP ppnpersen,positive,0.9068
12538,2024-12-23T08:23:56.000Z,Sebenarnya DPR RI lewat Pasal UUD bisa merevisi atau merubah UU karena itu salah satu tugas dan fungsi mereka Pasal menyebutkan bahwa Dewan Perwakilan Rakyat DPR memiliki kewenangan untuk membentuk undang undang Dalam praktiknya DPR juga memiliki wewenang,sebenarnya DPR RI lewat pasal UUD bisa merevisi atau merubah UU karena itu salah satu tugas dan fungsi mereka pasal menyebutkan bahwa dewan perwakilan rakyat DPR memiliki kewenangan untuk membentuk undang undang dalam praktiknya DPR juga memiliki wewenang,positive,0.8192
12539,2024-12-23T08:00:30.000Z,Ketua Komisi XI DPR RI dari Fraksi Golkar Mukhamad Misbakhun menyebut PDI Perjuangan bersikap mencla mencle soal kebijakan kenaikan PPN menjadi persen yang akan berlaku pada Januari,ketua komisi XI DPR RI dari fraksi golkar mukhamad misbakhun menyebut PDI perjuangan bersikap mencla mencle soal kebijakan kenaikan PPN menjadi persen yang akan berlaku pada januari,positive,0.7456
12540,2024-12-23T08:00:02.000Z,Fraksi Gerindra DPR RI Tuding PDIP Otak di Balik Kebijakan PPN Persen,fraksi gerindra DPR RI tuding PDIP otak di balik kebijakan PPN persen,positive,0.516
12541,2024-12-23T07:45:59.000Z,KETUA Komisi XI DPR RI dari Fraksi Golkar Mukhamad Misbakhun merespon sikap PDIP yang meminta kebijakan PPN persen dibatalkan pemerintah,KETUA komisi XI DPR RI dari fraksi golkar mukhamad misbakhun merespon sikap PDIP yang meminta kebijakan PPN persen dibatalkan pemerintah,positive,0.8788
12542,2024-12-23T07:45:51.000Z,siapapun yang terlibat dan menyetujui kenaikan pajak adalah orang orang jahanam dan keji kepada masyarakat harusnya sebagai wakil rakyat dalam memilih kebijakan yang baik tapi malah ingin menyengsarakan masyarakat kalian semua menjijikan,siapapun yang terlibat dan menyetujui kenaikan pajak adalah orang orang jahanam dan keji kepada masyarakat harusnya sebagai wakil rakyat dalam memilih kebijakan yang baik tetapi malah ingin menyengsarakan masyarakat kalian semua menjijikan,negative,-0.5393
12543,2024-12-23T06:02:56.000Z,Kenapa malah ngeributin siapa inisiator PPN ? Semua fraksi di DPR setuju kok kecuali Klo Pak Presiden menerbitkan Perppu batalkan PPN bukan cuma masyarakat terbantu tp popularitas beliau akan makin melambung,kenapa malah ngeributin siapa inisiator PPN ? semua fraksi di DPR setuju kok kecuali jika pak presiden menerbitkan perppu batalkan PPN bukan cuma masyarakat terbantu tetapi popularitas beliau akan makin melambung,positive,0.6692
12544,2024-12-23T06:59:00.000Z,Christiany Eugenia Paruntu Ungkap Tugasnya di DPR RI Saat Reses Pertama di Amurang bahlillahadalia kuningkeren golkarindonesia partaigolkar golkarpedia,christiany eugenia paruntu ungkap tugasnya di DPR RI saat reses pertama di amurang bahlillahadalia kuningkeren golkarindonesia partaigolkar golkarpedia,positive,0.5267
12545,2024-12-23T06:36:23.000Z,Sekarang PDIP menolak kenaikan PPN berarti mereka mengkhianati atau mengingkari kesepakatan yang dibuat bersama antara Pemerintah dan DPR RI termasuk Fraksi PDIP yang sebelumnya menyetujui kebijakan ini,sekarang PDIP menolak kenaikan PPN berarti mereka mengkhianati atau mengingkari kesepakatan yang dibuat bersama antara pemerintah dan DPR RI termasuk fraksi PDIP yang sebelumnya menyetujui kebijakan ini,negative,-0.8374
12546,2024-12-23T06:06:15.000Z,Dolfie bilang terdapat sebanyak delapan fraksi partai di DPR RI yang menyetujui RUU HPP itu menjadi undang undang Sementara hanya satu parpol yakni PKS yang menolak RUU yang diketok pada Oktober itu,dolfie bilang terdapat sebanyak delapan fraksi partai di DPR RI yang menyetujui RUU HPP itu menjadi undang undang sementara hanya satu parpol yakni PKS yang menolak RUU yang diketok pada oktober itu,negative,-0.9236
12547,2024-12-23T06:00:44.000Z,Kapolres Purwakarta AKBP LILIK ARDHIANSYAH S H S I K M I R M I P mengikuti kegiatan Zoom Meeting Kunjungan Kerja Reses Komisi III DPR RI di Aula Presisi Polres Purwakarta Senin Desember,kapolres purwakarta AKBP LILIK ARDHIANSYAH si h si i ke sama i r sama i p mengikuti kegiatan zoom meeting kunjungan kerja reses komisi II DPR RI di aula presisi polres purwakarta senin desember,positive,0.9265
12548,2024-12-23T02:59:59.000Z,PDIP menolak kenaikan PPN untuk raih simpati publik dan berarti mereka mengkhianati atau mengingkari kesepakatan yang dibuat bersama antara Pemerintah dan DPR RI termasuk Fraksi PDIP yang sebelumnya menyetujui kebijakan ini,PDIP menolak kenaikan PPN untuk raih simpati publik dan berarti mereka mengkhianati atau mengingkari kesepakatan yang dibuat bersama antara pemerintah dan DPR RI termasuk fraksi PDIP yang sebelumnya menyetujui kebijakan ini,negative,-0.7456
12549,2024-12-23T02:51:27.000Z,Lu yg salah milih wakil rakyat pemimpin kok malah nyalahin temanmu yg bukan pengambil kebijakan?,kamu yang salah memilih wakil rakyat pemimpin kok malah menyalahkan temanmu yang bukan pengambil kebijakan ?,negative,-0.8555
12550,2024-12-23T02:50:00.000Z,Faisol Riza mengatakan kebijakan itu telah mengacu pada ketentuan Undang undang Harmonisasi Peraturan Perpajakan yang telah disahkan DPR RI periode,faisol riza mengatakan kebijakan itu telah mengacu pada ketentuan undang undang harmonisasi peraturan perpajakan yang telah disahkan DPR RI periode,positive,0.7783
12551,2024-12-23T02:39:37.000Z,PDI P pagi kacang sore tempe Faisol Riza mengatakan kebijakan itu telah mengacu pada ketentuan Undang undang Harmonisasi Peraturan Perpajakan yang telah disahkan DPR RI periode,PDI p pagi kacang sore tempe faisol riza mengatakan kebijakan itu telah mengacu pada ketentuan undang undang harmonisasi peraturan perpajakan yang telah disahkan DPR RI periode,positive,0.8225
12552,2024-12-23T02:35:16.000Z,Turba Perdana Reses Ke Kulon Progo Kaisar Abu Hanifah DPR RI DIY Selaraskan Visi Misi Dengarkan Aspirasi,turba perdana reses ke kulon progo kaisar abu hanifah DPR RI DIY selaraskan visi misi dengarkan aspirasi,positive,0.8986
12553,2024-12-23T02:27:00.000Z,Anggota Komisi XII DPR RI dari Daerah Pemilihan Sumatera Barat II Nevi Zuairina melakukan silaturahmi dengan masyarakat di Kota Pariaman pada Minggu Acara ini dilaksanakan dalam masa reses sebagai upaya untuk memperkuat hubungan dengan masyarakat dan menampung,anggota komisi XII DPR RI dari daerah pemilihan sumatera barat II nevi zuairina melakukan silaturahmi dengan masyarakat di kota pariaman pada minggu acara ini dilaksanakan dalam masa reses sebagai upaya untuk memperkuat hubungan dengan masyarakat dan menampung,positive,0.5267
12554,2024-12-23T02:18:33.000Z,Pengusung yang Terbuang saat Menjabat Usulan Si Penghianat Partai saat Menjabat dijalankan ! Sekarang KIM Plus anggota kenapa tak Mau Hapus Kebijakan yg Memberatkan Rakyat ? Jujur sajalah Kalian yg menyalahkan hanya Buang Badan,pengusung yang terbuang saat menjabat usulan sih penghianat partai saat menjabat dijalankan ! sekarang KIM plus anggota kenapa tak mau hapus kebijakan yang memberatkan rakyat ? jujur sajalah kalian yang menyalahkan hanya buang badan,negative,-0.6153
12555,2024-12-22T05:32:21.000Z,Gerindra Heran PDIP Kritik PPN Persen Padahal Mereka Ketua Panja,gerindra heran PDIP kritik PPN persen padahal mereka ketua panja,positive,0.5766
12556,2024-12-23T02:08:38.000Z,Terus terang saja pak prabowo belum bisa dikatakan sebagai presiden anti korupsi jika belum mampu mengesahkan RUU Perampasan aset Berhenti berpendapat soal pemberantasan korupsi Pikirkan cara agar DPR RI bisa setuju sepakat untuk mengesahkan RUU perampasan aset ini,terus terang saja pak prabowo belum bisa dikatakan sebagai presiden anti korupsi jika belum mampu mengesahkan RUU perampasan aset berhenti berpendapat soal pemberantasan korupsi pikirkan cara agar DPR RI bisa setuju sepakat untuk mengesahkan RUU perampasan aset ini,negative,-0.9514
12557,2024-12-23T01:49:25.000Z,UU HPP merupakan UU inisiatif Pemerintahan yang disampaikan ke tanggal Mei Seluruh fraksi setuju untuk melakukan pembahasan atas usul inisiatif pemerintah atas RUU HPP tersebut,UU HPP merupakan UU inisiatif pemerintahan yang disampaikan ke tanggal mei seluruh fraksi setuju untuk melakukan pembahasan atas usul inisiatif pemerintah atas RUU HPP tersebut,positive,0.2808
12558,2024-12-23T01:35:01.000Z,WAHAHAHAHAHHA nah gini wakil rakyat tuh ya gais mendengarkan aspirasi rakyat,WAHAHAHAHAHHA nah begini wakil rakyat tuh ya gais mendengarkan aspirasi rakyat,negative,-0.2023
12559,2024-12-23T01:09:43.000Z,Ni bukan iklan serius Mabok nipis honey sampe tenggorokan radang x com _yukiHC status,ini bukan iklan serius mabok nipis honey sampai tenggorokan radang kali com _yukihc status,negative,-0.4456
12560,2024-12-23T01:17:20.000Z,Presiden Prabowo dan Wapres Gibran siap penjarakan semua anggota DPR yang menolak RUU perampasan aset para koruptor koruptor wajib dimiskinkan,presiden prabowo dan wapres gibran siap penjarakan semua anggota DPR yang menolak RUU perampasan aset para koruptor koruptor wajib dimiskinkan,negative,-0.8689
12561,2024-12-22T18:54:54.000Z,Hehehe gak tahu proses pembuatan UU ya Itu kerjaan Komisi III di parlemen Suruh dong ketua DPRnya dari PDIP Loby semua anggota Dewan di Komisi III DPR RI untuk melolosan RUU Perampasan Asset di Prolegnas Sudah dijegal Di tahun Kan Sama parlemen Kok marah ma President,hehehe tidak tahu proses pembuatan UU ya itu pekerjaan komisi II di parlemen suruh dong ketua dprnya dari PDIP loby semua anggota dewan di komisi II DPR RI untuk melolosan RUU perampasan asset di prolegnas sudah dijegal di tahun kan sama parlemen kok marah sama president,negative,-0.934
12562,2024-12-22T16:50:12.000Z,Narasimu menunjukkan kebodohan tanpa membaca tata cara pembuatan RUU Ppn itu keinginan pemerintah Kemenkeu krn APBN tdk sehat akibat covid Inisiasinya ppn itu dari pemerintah dan draf RUU yg membuat Kemenkeu dan dibahas panja komisi DPR dari berbagai partai untuk dijadikan UU,narasimu menunjukkan kebodohan tanpa membaca tata cara pembuatan RUU ppn itu keinginan pemerintah kemenkeu karena APBN tidak sehat akibat covid inisiasinya ppn itu dari pemerintah dan draf RUU yang membuat kemenkeu dan dibahas panja komisi DPR dari berbagai partai untuk dijadikan UU,negative,-0.9565
12563,2024-12-22T16:34:33.000Z,Logika membodohi ini org sepertinya bukan wakil rakyat mana ada kebijakan naikkan PPN dirancang utk pertimbangkan masyarakat kecil Namanya pajak pasti memberatkan semua kalangan masyarakat termasuk masyarakat kecil PPN sehrsnya turun dari agar daya beli masyarakat ningkat,logika membodohi ini orang sepertinya bukan wakil rakyat mana ada kebijakan naikkan PPN dirancang untuk pertimbangkan masyarakat kecil namanya pajak pasti memberatkan semua kalangan masyarakat termasuk masyarakat kecil PPN sehrsnya turun dari agar daya beli masyarakat ningkat,negative,-0.9001
12564,2024-12-22T16:23:00.000Z,Kalau TRIAS POLITIKA masih berlaku seharusnya DPR tanggap akan keluhan rakyat katanya wakil rakyat buat utk kebijakan tsb dibatalkan ini malah aah sudahlah,jika TRIAS POLITIKA masih berlaku seharusnya DPR tanggap akan keluhan rakyat katanya wakil rakyat buat untuk kebijakan tersebut dibatalkan ini malah aah sudahlah,negative,-0.5859
12565,2024-12-22T16:00:02.000Z,Wakil Ketua Komisi XII DPR RI Putri Zulkifli Hasan menegaskan bahwa kebijakan ini dirancang dengan mempertimbangkan keberpihakan kepada masyarakat kecil,wakil ketua komisi XII DPR RI putri zulkifli hasan menegaskan bahwa kebijakan ini dirancang dengan mempertimbangkan keberpihakan kepada masyarakat kecil,negative,-0.6289
12566,2024-12-22T15:56:35.000Z,Masa sihhhhh ??? KLO anggota DPR pake apa ya Soalnya mereka yang buat undang undang nys,masa sih ? ? JIKA anggota DPR pakai apa ya soalnya mereka yang buat undang undang nys,neutral,0.0
12567,2024-12-22T15:49:47.000Z,Inisiasi RUU HPP bukan menjadi penentu sah nya UU Bila Gerindra bserta koloni KIM PET menolak dlm Prolegnas maka tdk mungkin terbit UU Tapi bukankah kebijakan kenaikan pajak dlm pelaksanaannya didasari ats Peraturan Pemerintah ? Bnyk yng tdk mutu anggota DPR dari koloni KIM PET,inisiasi RUU HPP bukan menjadi penentu sah nya UU bila gerindra bserta koloni KIM PET menolak dalam prolegnas maka tidak mungkin terbit UU tetapi bukankah kebijakan kenaikan pajak dalam pelaksanaannya didasari atas peraturan pemerintah ? banyak yang tidak mutu anggota DPR dari koloni KIM PET,negative,-0.9022
12568,2024-12-22T15:40:13.000Z,Karena partai berjuang di Parlemen PKS mendesak pemerintah utk batalkan kenaikan PPN pada rapat kerja Komisi XI DPR RI dengan Kementerian Keuangan hari Rabu lalu di Senayan anggota Dewan PKS nyatakan bahwa kebijakan menaikkan PPN ini berisiko memperburuk kondisi,karena partai berjuang di parlemen PKS mendesak pemerintah untuk batalkan kenaikan PPN pada rapat kerja komisi XI DPR RI dengan kementerian keuangan hari rabu lalu di senayan anggota dewan PKS menyatakan bahwa kebijakan menaikkan PPN ini berisiko memperburuk kondisi,negative,-0.7125
12569,2024-12-22T12:59:15.000Z,Jk yg sdh diputuskan DPR menjd polemik menandakan ada masalah komunikasi antara rakyat dgn wakil rakyat Perlu disusun ulang mekanisme penyusunan UU terutama formalisasi aspirasi rakyat Atau susun ulang mekanisme pemilihan wakil rakyat,jika yang sudah diputuskan DPR menjd polemik menandakan ada masalah komunikasi antara rakyat dengan wakil rakyat perlu disusun ulang mekanisme penyusunan UU terutama formalisasi aspirasi rakyat atau susun ulang mekanisme pemilihan wakil rakyat,positive,0.9001
12570,2024-12-22T12:41:21.000Z,Selagi RUU soal keuangan wakil rakyat belum disahkan belum percaya sejak kapan gaji diatas juta kena PPN?,selagi RUU soal keuangan wakil rakyat belum disahkan belum percaya sejak kapan gaji diatas juta kena PPN ?,negative,-0.7494
12571,2024-12-22T01:45:13.000Z,tanyarl ka li an per ca ya ?? ?? ??,tanyarl kak li an per ca ya ? ? ? ? ? ?,neutral,0.0
12572,2024-12-22T12:13:14.000Z,Gini diskusi awalnya kan saya cuman bilang Uang di saham gak kemana² Terus anda bilang bursa efek memberikan hak kepada orang² untuk merubah saving jd investasi dan hak milik Saya setuju Kalau yang itu harusnya disampaikan kpd untuk menjalankan RUU Perampasan Aset,begini diskusi awalnya kan saya cuman bilang uang di saham tidak kemana² terus anda bilang bursa efek memberikan hak kepada orang² untuk merubah saving jadi investasi dan hak milik saya setuju jika yang itu harusnya disampaikan kepada untuk menjalankan RUU perampasan aset,negative,-0.4588
12573,2024-12-22T12:02:49.000Z,Sebagai catatan dalam pembahasan di Panitia Kerja Panja RUU HPP itu dipimpin oleh Wakil Ketua Komisi XI DPR RI dari Fraksi PDIP Dolfie Othniel Frederic Palit,sebagai catatan dalam pembahasan di panitia kerja panja RUU HPP itu dipimpin oleh wakil ketua komisi XI DPR RI dari fraksi PDIP dolfie othniel frederic palit,positive,0.516
12574,2024-12-22T11:40:13.000Z,UU sendiri ngatur besaran PPN kisaran Bukannya diturunin biar menstimulasi ekonomi malah dinaikkan Kalo ada yang masih ngomong kebijakan cerdas emang otaknya tertutup bayaran duit dari pemerintah,UU sendiri mengatur besaran PPN kisaran bukan diturunin biar menstimulasi ekonomi malah dinaikkan jika ada yang masih mengomong kebijakan cerdas memang otaknya tertutup bayaran duit dari pemerintah,negative,-0.9041
12575,2024-12-22T10:59:10.000Z,KALAU ASAL MANGAP AJA GAMPANG UU HPP merupakan UU inisiatif Pemerintahan Jokowi yang disampaikan ke DPR tanggal Mei Seluruh fraksi setuju untuk melakukan pembahasan atas usul inisiatif pemerintah atas RUU HPP Sebanyak fraksi di DPR RI kecuali PKS menyetujui RUU HPP,JIKA ASAL MANGAP SAJA GAMPANG UU HPP merupakan UU inisiatif pemerintahan jokowi yang disampaikan ke DPR tanggal mei seluruh fraksi setuju untuk melakukan pembahasan atas usul inisiatif pemerintah atas RUU HPP sebanyak fraksi di DPR RI kecuali PKS menyetujui RUU HPP,positive,0.4466
12576,2024-12-22T10:01:13.000Z,ngapain sebut macam ke publik kenapa gak pertanyakan dlm sidang di ? Di sana suara rakyat hrs diperjuangkan bukannya cari pembenaran dr publik dgn ngoceh spt ini E M O S I,mengapai sebut macam ke publik kenapa tidak pertanyakan dalam sidang di ? di sana suara rakyat harus diperjuangkan bukan cari pembenaran dari publik dengan mengoceh seperti ini e sama o si i,negative,-0.8555
12577,2024-12-22T09:43:59.000Z,TolakKenaikanPPNPersen UU HPP merupakan UU inisiatif Pemerintahan Jokowi yang disampaikan ke DPR tanggal Mei Seluruh fraksi setuju untuk melakukan pembahasan atas usul inisiatif pemerintah atas RUU HPP Sebanyak fraksi di DPR RI kecuali PKS menyetujui RUU HPP,tolakkenaikanppnpersen UU HPP merupakan UU inisiatif pemerintahan jokowi yang disampaikan ke DPR tanggal mei seluruh fraksi setuju untuk melakukan pembahasan atas usul inisiatif pemerintah atas RUU HPP sebanyak fraksi di DPR RI kecuali PKS menyetujui RUU HPP,positive,0.2808
12578,2024-12-22T09:09:50.000Z,Sisjemen pemerintah harus ada kementrian efisien leburan KPK BPK inspektorat dan badan pengawas Tugas dan fungsi DPD perluas sebagai badan yang diminta presiden atas persetujuan keputusan kebijakan presiden,sisjemen pemerintah harus ada kementrian efisien leburan KPK BPK inspektorat dan badan pengawas tugas dan fungsi DPD perluas sebagai badan yang diminta presiden atas persetujuan keputusan kebijakan presiden,negative,-0.9125
12579,2024-12-22T04:44:31.000Z,Ganti Ket DPR RI MENCLA MENCLE BIKIN GADUH ! Puan desak batalkan UU PPN Partainya inisiator UU PPN dan disahkan si Puan Kiemas tp doi yg nolak,ganti ket DPR RI MENCLA MENCLE BIKIN GADUH ! puan desak batalkan UU PPN partainya inisiator UU PPN dan disahkan sih puan kiemas tetapi doi yang nolak,negative,-0.7307
12580,2024-12-22T04:33:07.000Z,Pendapat Akhir Mini Fraksi GErindra DPR RI terhadap RUU tentang HArmonisasi Peraturan Perpajakan,pendapat akhir mini fraksi gerindra DPR RI terhadap RUU tentang harmonisasi peraturan perpajakan,positive,0.7125
12581,2024-12-22T04:23:32.000Z,Yang terhormat tolong rembukan peraturan undang undang tentang hak asuh anak,yang terhormat tolong rembukan peraturan undang undang tentang hak asuh anak,positive,0.8225
12582,2024-12-22T03:43:38.000Z,Dampak kenaikan PPN ke ini justru ke kelas menengah terutama rentan Aspiring Middle Kelompok miskin apalagi ekstrem terlindungi dg banyak bantalan sosial baik yg telah ada maupun kebijakan yg dikeluarkan mengiringi kenaikan PPN Ini yg perlu diperjuangkan Parpol,dampak kenaikan PPN ke ini justru ke kelas menengah terutama rentan aspiring middle kelompok miskin apalagi ekstrem terlindungi dengan banyak bantalan sosial baik yang telah ada maupun kebijakan yang dikeluarkan mengiringi kenaikan PPN ini yang perlu diperjuangkan parpol,negative,-0.885
12583,2024-12-22T03:29:54.000Z,Andai Parpol bersuara sebelumnya saat RAPBN dibahas menyuarakam aspirasi rakyat maka tentu pemerintah akan mendengar Perdebatan terjadi sebelum kebijakan dijalankan Ingat RAPBN dibahas di era Pak dan DPR era sebelumnya Kenapa diam waktu itu?,andai parpol bersuara sebelumnya saat RAPBN dibahas menyuarakam aspirasi rakyat maka tentu pemerintah akan mendengar perdebatan terjadi sebelum kebijakan dijalankan ingat RAPBN dibahas di era pak dan DPR era sebelumnya kenapa diam waktu itu ?,positive,0.3818
12584,2024-12-22T02:40:00.000Z,Anggota Komisi XI DPR RI Wihadi Wiyanto menegaskan wacana kenaikan PPN persen merupakan keputusan Undang Undang UU Tahun tentang Harmonisasi Peraturan Perpajakan HPP Payung hukum itu merupakan produk Legislatif periode dan diinisiasi oleh partai,anggota komisi XI DPR RI wihadi wiyanto menegaskan wacana kenaikan PPN persen merupakan keputusan undang undang UU tahun tentang harmonisasi peraturan perpajakan HPP payung hukum itu merupakan produk legislatif periode dan diinisiasi oleh partai,positive,0.8192
12585,2024-12-22T01:37:41.000Z,Mengenai kebijakan kenaikan PPN persen Ketua DPR RI Mbakà menyarankan pemerintah mendengarkan masukan dari berbagai elemen masyarakat Setuju Ibaratnya PDIP sekarang hanya bisa berjuang bersama rakyat karena di parlemen kalah jumlah dengan,mengenai kebijakan kenaikan PPN persen ketua DPR RI mbakà menyarankan pemerintah mendengarkan masukan dari berbagai elemen masyarakat setuju ibaratnya PDIP sekarang hanya bisa berjuang bersama rakyat karena di parlemen kalah jumlah dengan,negative,-0.2363
12586,2024-12-22T01:15:13.000Z,TVRINEWS YOGYAKARTA Anggota Komisi VII DPR RI Kaisar Abu Hanifah menggelar reses perdana dengan turun langsung ke daerah termasuk ke Daerah Istimewa Yogyakarta Dalam kunjungan resesnya ke daerah pemilihan di Bantul Kaisar Abu Hanifah berkesempatan menyerap aspirasi,TVRINEWS YOGYAKARTA anggota komisi VII DPR RI kaisar abu hanifah menggelar reses perdana dengan turun langsung ke daerah termasuk ke daerah istimewa yogyakarta dalam kunjungan resesnya ke daerah pemilihan di bantul kaisar abu hanifah berkesempatan menyerap aspirasi,positive,0.9657
12587,2024-12-22T01:01:07.000Z,Kan sekarang kim plus berkuasa mutlak apapun undang undang nya dgn mudah mereka ubah kayak uu pilkada dulu itu kalo mereka memperhatikan kepentingan rakyat hehehe,kan sekarang kim plus berkuasa mutlak apapun undang undang nya dengan mudah mereka ubah seperti uu pilkada dulu itu jika mereka memperhatikan kepentingan rakyat hehehe,positive,0.7783
12588,2024-12-22T00:48:17.000Z,Mohon Pak mendengar suara anggota Pak dan aspirasi Rakyat untuk segera Mencopot Kapolri Listyo Sigit,mohon pak mendengar suara anggota pak dan aspirasi rakyat untuk segera mencopot kapolri listyo sigit,positive,0.8225
12589,2024-12-21T23:47:34.000Z,Lah dari sekian banyak kebijakan yg menguntungkan rakyat SELAMA BULAN INI masa hanya ppn aja yg lo lihat? TOLOL ATAU BODOH KAU? PPN DI UNDANG UNDANG KAN HANYA PELAKSANAAN NYA SAJA YANG Gak nyampai ya kau? Kalah mulu sih pilpres dukung wan abud wabah pun kalah,lah dari sekian banyak kebijakan yang menguntungkan rakyat SELAMA BULAN INI masa hanya ppn saja yang lo lihat ? TOLOL ATAU BODOH KAU ? PPN DI UNDANG UNDANG KAN HANYA PELAKSANAAN NYA SAJA YANG tidak nyampai ya kau ? kalah mulu sih pilpres dukung wan abud wabah pun kalah,negative,-0.9895
12590,2024-12-21T17:57:25.000Z,Wanita binal loe yang ngebuzer waktu prabowo kampanye loe gk lihat UU rilleksasi pajak artinya jika daya beli masyarakat rendah prabowo bisa menurun atau tidak menaikan PPN kebijakan itu harus sejalan dengan kondisi ekonomi sekarang kebijakan itu ada di pemerintah,wanita binal lo yang ngebuzer waktu prabowo kampanye lo tidak lihat UU rilleksasi pajak artinya jika daya beli masyarakat rendah prabowo bisa menurun atau tidak menaikan PPN kebijakan itu harus sejalan dengan kondisi ekonomi sekarang kebijakan itu ada di pemerintah,negative,-0.9725
12591,2024-12-21T17:31:10.000Z,Miss jadi mau berantem ama kebijakan penguasa ato ?,miss jadi mau berantem sama kebijakan penguasa atau ?,negative,-0.6369
